IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,56,2005,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,88
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,2042197
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1770320
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1497623.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1456765
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1549475.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1176365.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,763556
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,500284.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,354655.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,327841
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,331192
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,264048
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,199405.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,146891.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,110728
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,85181
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,37926
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,15693
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,5328
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,876.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,57,2006,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,92
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,2054691.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1832295
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1507638
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1431366
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1530880
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1233325.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,809575.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,63,35,39,35-39,0,Not applicable,1,Model-based Estimates,2,Interpolation,521141.50000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,64,40,44,40-44,0,Not applicable,1,Model-based Estimates,2,Interpolation,360064.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,69,45,49,45-49,0,Not applicable,1,Model-based Estimates,2,Interpolation,317422.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,66,50,54,50-54,0,Not applicable,1,Model-based Estimates,2,Interpolation,324512.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,68,55,59,55-59,0,Not applicable,1,Model-based Estimates,2,Interpolation,275526
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,60,60,64,60-64,0,Not applicable,1,Model-based Estimates,2,Interpolation,201619
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,72,65,69,65-69,0,Not applicable,1,Model-based Estimates,2,Interpolation,149085.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,73,70,74,70-74,0,Not applicable,1,Model-based Estimates,2,Interpolation,107603.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,58,75,79,75-79,0,Not applicable,1,Model-based Estimates,2,Interpolation,84902.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,61,80,84,80-84,0,Not applicable,1,Model-based Estimates,2,Interpolation,40262.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,65,85,89,85-89,0,Not applicable,1,Model-based Estimates,2,Interpolation,15842.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,74,90,94,90-94,0,Not applicable,1,Model-based Estimates,2,Interpolation,5281
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,70,95,99,95-99,0,Not applicable,1,Model-based Estimates,2,Interpolation,926.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,58,2007,4,Median,3,Both sexes,59,100,null,100,0,Not applicable,1,Model-based Estimates,2,Interpolation,96.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,7,0,4,0-4,0,Not applicable,1,Model-based Estimates,2,Interpolation,2072124.0000000000
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,71,5,9,5-9,0,Not applicable,1,Model-based Estimates,2,Interpolation,1881878
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,76,10,14,10-14,0,Not applicable,1,Model-based Estimates,2,Interpolation,1535262.5
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,67,15,19,15-19,0,Not applicable,1,Model-based Estimates,2,Interpolation,1422223
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,75,20,24,20-24,0,Not applicable,1,Model-based Estimates,2,Interpolation,1477373
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,57,25,29,25-29,0,Not applicable,1,Model-based Estimates,2,Interpolation,1277709
46,Population by 5-year age groups and sex,Annual population by 5-year age groups and by sex,World Population Prospects,2024,United Nations Population Division,716,Zimbabwe,ZW,ZWE,59,2008,4,Median,3,Both sexes,62,30,34,30-34,0,Not applicable,1,Model-based Estimates,2,Interpolation,856987
